hr185_reference,hr185_reference_normalized,supplier_code,supplier_name,transaction_date,transaction_type,amount,has_direct_grn_match,grn_match_type,grn_match_count,linking_method,has_inherited_grn_match,match_notes,grn_voucher,grn_inv_no,grn_supplier,paired_inv_reference
32800,32800,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-02-09,CHQ,146782.89,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001016830,1016830,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,1910.08,True,direct,1,standard,False,Invoice transaction,INVI006038,1016830.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016831,1016831,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,11385.0,True,direct,1,standard,False,Invoice transaction,INVI006038,1016831.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016832,1016832,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,2860.12,True,direct,1,standard,False,Invoice transaction,INVI006038,1016832.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016833,1016833,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,6050.24,True,direct,1,standard,False,Invoice transaction,INVI006038,1016833.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016834,1016834,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,287.5,True,direct,1,standard,False,Invoice transaction,INVI006038,1016834.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016835,1016835,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,287.5,True,direct,1,standard,False,Invoice transaction,INVI006038,1016835.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016836,1016836,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006038,1016836.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016837,1016837,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,480.02,True,direct,1,standard,False,Invoice transaction,INVI006038,1016837.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016838,1016838,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006038,1016838.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016839,1016839,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,322.0,True,direct,1,standard,False,Invoice transaction,INVI006038,1016839.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016840,1016840,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,667.0,True,direct,1,standard,False,Invoice transaction,INVI006038,1016840.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016841,1016841,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006038,1016841.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016842,1016842,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006038,1016842.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016843,1016843,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006038,1016843.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016844,1016844,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,280.01,True,direct,1,standard,False,Invoice transaction,INVI006038,1016844.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016845,1016845,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,760.04,True,direct,1,standard,False,Invoice transaction,INVI006038,1016845.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016859,1016859,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,402.5,True,direct,1,standard,False,Invoice transaction,INVI006052,1016859.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016860,1016860,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,1850.07,True,direct,1,standard,False,Invoice transaction,INVI006052,1016860.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016861,1016861,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006052,1016861.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016862,1016862,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,780.0,True,direct,1,standard,False,Invoice transaction,INVI006052,1016862.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016863,1016863,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,615.25,True,direct,1,standard,False,Invoice transaction,INVI006052,1016863.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016864,1016864,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006052,1016864.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016865,1016865,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,1121.25,True,direct,1,standard,False,Invoice transaction,INVI006052,1016865.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001016866,1016866,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,INV,805.0,True,direct,1,standard,False,Invoice transaction,INVI006052,1016866.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
33635,33635,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-17,CHQ,28912.01,False,none,0,standard,False,Standalone CHQ transaction,,,,
33668,33668,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-03-22,CHQ,6609.07,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001017047,1017047,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-06,INV,7600.3,True,direct,1,standard,False,Invoice transaction,INVI006124,1017047.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
34211,34211,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-06,CHQ,7600.3,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1017047,INVI006124,1017047.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,1017047.0
0001017090,1017090,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-19,INV,10450.42,True,direct,1,standard,False,Invoice transaction,INVI006152,1017090.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017091,1017091,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-19,INV,5100.2,True,direct,1,standard,False,Invoice transaction,INVI006152,1017091.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
34271,34271,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-19,CHQ,50464.56,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001017092,1017092,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,4970.2,True,direct,1,standard,False,Invoice transaction,INVI006152,1017092.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017097,1017097,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006152,1017097.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017098,1017098,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,2360.16,True,direct,1,standard,False,Invoice transaction,INVI006152,1017098.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017099,1017099,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,1530.06,True,direct,1,standard,False,Invoice transaction,INVI006152,1017099.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017100,1017100,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,1095.04,True,direct,1,standard,False,Invoice transaction,INVI006152,1017100.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017101,1017101,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,1300.05,True,direct,1,standard,False,Invoice transaction,INVI006152,1017101.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017102,1017102,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,2970.12,True,direct,1,standard,False,Invoice transaction,INVI006152,1017102.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017103,1017103,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,9720.39,True,direct,1,standard,False,Invoice transaction,INVI006152,1017103.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017104,1017104,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-20,INV,10450.42,True,direct,1,standard,False,Invoice transaction,INVI006152,1017104.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017204,1017204,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,1050.0,True,direct,2,standard,False,Invoice transaction,INVI006197,1017204.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017205,1017205,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,1650.07,True,direct,1,standard,False,Invoice transaction,INVI006197,1017205.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017206,1017206,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,5100.2,True,direct,1,standard,False,Invoice transaction,INVI006197,1017206.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017208,1017208,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,1121.25,True,direct,1,standard,False,Invoice transaction,INVI006197,1017208.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017209,1017209,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,805.0,True,direct,1,standard,False,Invoice transaction,INVI006197,1017209.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017210,1017210,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,20900.84,True,direct,1,standard,False,Invoice transaction,INVI006197,1017210.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017213,1017213,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,20900.84,True,direct,1,standard,False,Invoice transaction,INVI006197,1017213.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017214,1017214,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,2240.09,True,direct,1,standard,False,Invoice transaction,INVI006197,1017214.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017215,1017215,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,29161.17,True,direct,1,standard,False,Invoice transaction,INVI006197,1017215.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017216,1017216,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,20900.84,True,direct,1,standard,False,Invoice transaction,INVI006197,1017216.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017219,1017219,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,3790.15,True,direct,1,standard,False,Invoice transaction,INVI006197,1017219.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017220,1017220,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,2185.08,True,direct,1,standard,False,Invoice transaction,INVI006197,1017220.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017221,1017221,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,14650.59,True,direct,1,standard,False,Invoice transaction,INVI006197,1017221.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017222,1017222,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006197,1017222.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017223,1017223,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006198,1017223.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017224,1017224,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,29161.17,True,direct,1,standard,False,Invoice transaction,INVI006197,1017224.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017225,1017225,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,20900.84,True,direct,1,standard,False,Invoice transaction,INVI006197,1017225.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017226,1017226,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,10450.42,True,direct,1,standard,False,Invoice transaction,INVI006197,1017226.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017227,1017227,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,4720.19,True,direct,1,standard,False,Invoice transaction,INVI006197,1017227.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017228,1017228,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,INV,880.04,True,direct,1,standard,False,Invoice transaction,INVI006197,1017228.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
34835,34835,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,CHQ,191086.28,False,none,0,standard,False,Standalone CHQ transaction,,,,
34836,34836,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-04-26,CHQ,517.5,False,inherited_from_inv,1,inv_chq_inheritance,True,Payment for INV 1017222,INVI006197,1017222.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,1017222.0
0001017248,1017248,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017248.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017249,1017249,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006227,1017249.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017250,1017250,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006227,1017250.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017251,1017251,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1755.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017251.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017252,1017252,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017252.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017253,1017253,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,592.25,True,direct,1,standard,False,Invoice transaction,INVI006227,1017253.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017255,1017255,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,960.04,True,direct,1,standard,False,Invoice transaction,INVI006227,1017255.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017256,1017256,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,960.04,True,direct,1,standard,False,Invoice transaction,INVI006227,1017256.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017257,1017257,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017257.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017258,1017258,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006227,1017258.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017259,1017259,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,565.03,True,direct,1,standard,False,Invoice transaction,INVI006227,1017259.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017260,1017260,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1755.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017260.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017261,1017261,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1552.5,True,direct,1,standard,False,Invoice transaction,INVI006227,1017261.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017263,1017263,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017263.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017264,1017264,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006227,1017264.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017265,1017265,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,1170.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017265.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017267,1017267,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,575.0,True,direct,1,standard,False,Invoice transaction,INVI006227,1017267.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017268,1017268,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,2780.11,True,direct,1,standard,False,Invoice transaction,INVI006227,1017268.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017269,1017269,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-10,INV,3900.16,True,direct,1,standard,False,Invoice transaction,INVI006227,1017269.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
34989,34989,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-11,CHQ,22775.13,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001017338,1017338,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-17,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006269,1017338.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
35017,35017,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-19,CHQ,1035.0,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001017399,1017399,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-23,INV,8267.82,True,direct,1,standard,False,Invoice transaction,INVI006426,1017399.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017407,1017407,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-23,INV,480.02,True,direct,1,standard,False,Invoice transaction,INVI006426,1017407.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017485,1017485,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-25,INV,10410.42,True,direct,1,standard,False,Invoice transaction,INVI006316,1017485.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017502,1017502,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-29,INV,1035.0,True,direct,1,standard,False,Invoice transaction,INVI006316,1017502.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017536,1017536,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,1810.08,True,direct,1,standard,False,Invoice transaction,INVI006344,1017536.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017547,1017547,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,5310.22,True,direct,1,standard,False,Invoice transaction,INVI006344,1017547.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017548,1017548,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,2500.1,True,direct,1,standard,False,Invoice transaction,INVI006344,1017548.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017549,1017549,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,5190.2,True,direct,1,standard,False,Invoice transaction,INVI006344,1017549.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017551,1017551,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,603.75,True,direct,1,standard,False,Invoice transaction,INVI006344,1017551.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017554,1017554,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,1115.5,True,direct,1,standard,False,Invoice transaction,INVI006344,1017554.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017555,1017555,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,517.5,True,direct,1,standard,False,Invoice transaction,INVI006344,1017555.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017556,1017556,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,INV,1132.75,True,direct,1,standard,False,Invoice transaction,INVI006344,1017556.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
35606,35606,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-05-30,CHQ,11445.42,False,none,0,standard,False,Standalone CHQ transaction,,,,
35607,35607,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-05,CHQ,18180.1,False,none,0,standard,False,Standalone CHQ transaction,,,,
0001017655,1017655,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,2820.11,True,direct,1,standard,False,Invoice transaction,INVI006369,1017655.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017656,1017656,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,6970.2,True,direct,1,standard,False,Invoice transaction,INVI006369,1017656.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017657,1017657,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,15380.62,True,direct,1,standard,False,Invoice transaction,INVI006369,1017657.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017658,1017658,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,2760.0,True,direct,1,standard,False,Invoice transaction,INVI006369,1017658.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017659,1017659,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,16160.65,True,direct,1,standard,False,Invoice transaction,INVI006369,1017659.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017660,1017660,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,2610.17,True,direct,1,standard,False,Invoice transaction,INVI006369,1017660.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017661,1017661,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,10277.27,True,direct,1,standard,False,Invoice transaction,INVI006369,1017661.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017662,1017662,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,5200.21,True,direct,1,standard,False,Invoice transaction,INVI006369,1017662.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
0001017663,1017663,200692,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,2023-06-08,INV,1970.0,True,direct,1,standard,False,Invoice transaction,INVI006369,1017663.0,FRIEDENTHAL EN SEUNS TA CHAMPION WHEEL & TYRE,
