item_no,tran_date,type,reference,line,vote_no,grn_qty,grn_value,issue_qty,issue_value,average_pr,var_percent,description,date_from,date_to,store,source_file
208035,2024-09-18,ISS,147051,10,0602ELP91ZZWM,,,208035.0,20240918.0,10.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-10-28,ISS,147067,8,0602ELP91ZZWM,,,208035.0,20241028.0,8.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-11-06,ISS,147077,2,0602ELP91ZZWM,,,208035.0,20241106.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-11-20,ISS,147085,2,0602ELP91ZZWM,,,208035.0,20241120.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-11-22,ISS,145782,6,0602ELP91ZZWM,,,208035.0,20241122.0,6.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-11-27,ISS,145783,5,0602ELP91ZZWM,,,208035.0,20241127.0,5.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-11-27,ISS,147262,3,0602ELP93ZZWM,,,208035.0,20241127.0,3.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-11-28,ISS,147093,2,0602ELP92ZZWM,,,208035.0,20241128.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-12-10,ISS,147166,2,0602ELP91ZZWM,,,208035.0,20241210.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2024-12-10,ISS,147221,3,0602ELP92ZZWM,,,208035.0,20241210.0,3.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-01-06,ISS,149001,1,0602ELP91ZZWM,,,208035.0,20250106.0,1.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-01-06,ISS,145792,2,0602ELP91ZZWM,,,208035.0,20250106.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-01-07,ISS,147169,4,0602ELP91ZZWM,,,208035.0,20250107.0,4.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-01-07,ISS,147170,4,0602ELP91ZZWM,,,208035.0,20250107.0,4.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-01-23,ISS,147143,2,0602ELP92ZZWM,,,208035.0,20250123.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-01-23,ISS,148856,2,0602ELP93ZZWM,,,208035.0,20250123.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-02-17,ISS,148953,1,0602ELP93ZZWM,,,208035.0,20250217.0,1.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-04-29,ISS,147239,11,0602ELP92ZZWM,,,208035.0,20250429.0,11.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-05-09,ISS,145964,2,0602ELP92ZZWM,,,208035.0,20250509.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-05-09,ISS,145968,1,0602ELP92ZZWM,,,208035.0,20250509.0,1.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-05-09,ISS,145916,1,0602ELP92ZZWM,,,208035.0,20250509.0,1.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-05-22,ISS,145934,5,0602ELP93ZZWM,,,208035.0,20250522.0,5.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-05-22,ISS,140211,2,0602ELP93ZZWM,,,208035.0,20250522.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-06-20,ISS,124960,5,0602ELP94ZZWM,,,208035.0,20250620.0,5.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-06-25,ISS,140223,1,0602ELP94ZZWM,,,208035.0,20250625.0,1.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-06-25,ISS,140224,2,0602ELP94ZZWM,,,208035.0,20250625.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208035,2025-06-25,Carried Forward,,,,208035.0,20250625.0,,,,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208086,2022-08-18,Brought Forward,,,,208086.0,20220818.0,,,,,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-18,ISS,19734,7,0602ELP94ZZWM,,,208086.0,20220818.0,7.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-18,ISS,139901,1,0602ELP93ZZWM,,,208086.0,20220818.0,1.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-18,ISS,138486,3,0602ELP92ZZWM,,,208086.0,20220818.0,3.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-22,ISS,138485,4,0602ELP92ZZWM,,,208086.0,20220822.0,4.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-22,ISS,138500,2,0602ELP92ZZWM,,,208086.0,20220822.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-22,ISS,140469,2,0602ELP91ZZWM,,,208086.0,20220822.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-08-23,ISS,140701,3,0602ELP91ZZWM,,,208086.0,20220823.0,3.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-09-12,ISS,138467,2,0602ELP92ZZWM,,,208086.0,20220912.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2022-11-07,GRN,00027000,1000.00,"56,200.00",,,208086.0,20221107.0,1000.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-01-09,ISS,140730,3,0602ELP91ZZWM,,,208086.0,20230109.0,3.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-01-16,ISS,141169,2,0602ELP94ZZWM,,,208086.0,20230116.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-01-16,ISS,141166,2,0602ELP94ZZWM,,,208086.0,20230116.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-01-16,ISS,140726,2,0602ELP94ZZWM,,,208086.0,20230116.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-01-23,ISS,141174,2,0602ELP91ZZWM,,,208086.0,20230123.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-03-08,ISS,136150,3,0602ELP93ZZWM,,,208086.0,20230308.0,3.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-04-18,ISS,141635,4,0602ELP91ZZWM,,,208086.0,20230418.0,4.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-04-19,ISS,141638,3,0602ELP92ZZWM,,,208086.0,20230419.0,3.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-04-19,ISS,135827,6,0602ELP93ZZWM,,,208086.0,20230419.0,6.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-05-16,ISS,141226,8,0602ELP91ZZWM,,,208086.0,20230516.0,8.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-05-16,ISS,141229,2,0602ELP91ZZWM,,,208086.0,20230516.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-05-22,ISS,107283,14,0602ELP92ZZWM,,,208086.0,20230522.0,14.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-06-09,ISS,107296,2,0602ELP93ZZWM,,,208086.0,20230609.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-06-27,ISS,141532,5,0602ELP91ZZWM,,,208086.0,20230627.0,5.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-06-27,ISS,141533,2,0602ELP91ZZWM,,,208086.0,20230627.0,2.0,100.0,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-06-27,Carried Forward,,,,208086.0,20230627.0,,,,,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208086,2023-07-20,Brought Forward,,,,208086.0,20230720.0,,,,,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-07-20,ISS,144503,6,0602ELP91ZZWM,,,208086.0,20230720.0,6.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-08-03,ISS,139830,1,0602ELP91ZZWM,,,208086.0,20230803.0,1.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-10-26,ISS,140173,1,0602ELP91ZZWM,,,208086.0,20231026.0,1.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-11-01,ISS,144829,2,0602ELP91ZZWM,,,208086.0,20231101.0,2.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-11-07,ISS,19742,1,0602ELP91ZZWM,,,208086.0,20231107.0,1.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-11-08,ISS,140188,1,0602ELP91ZZWM,,,208086.0,20231108.0,1.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-11-08,ISS,140189,3,0602ELP91ZZWM,,,208086.0,20231108.0,3.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-12-11,ISS,144840,1,0602ELP91ZZWM,,,208086.0,20231211.0,1.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2023-12-11,ISS,146112,1,0602ELP91ZZWM,,,208086.0,20231211.0,1.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2024-05-21,ISS,144879,5,0602ELP91ZZWM,,,208086.0,20240521.0,5.0,100.0,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2024-05-21,Carried Forward,,,,208086.0,20240521.0,,,,,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208086,2025-01-06,Brought Forward,,,,208086.0,20250106.0,,,,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208086,2025-01-06,ISS,147099,3,0602ELP91ZZWM,,,208086.0,20250106.0,3.0,100.0,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208086,2025-01-06,Carried Forward,,,,208086.0,20250106.0,,,,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208213,2018-09-06,Carried Forward,,,,208213.0,20180906.0,,,,,MM,20220701,20230630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202207 - 202306.pdf
208213,2018-09-06,Carried Forward,,,,208213.0,20180906.0,,,,,MM,20230701,20240630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202307 - 202406.pdf
208213,2024-08-22,Brought Forward,,,,208213.0,20240822.0,,,,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208213,2024-08-22,ISS,145762,2,0602ELP91ZZWM,,,208213.0,20240822.0,2.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208213,2024-08-22,ISS,145763,3,0602ELP91ZZWM,,,208213.0,20240822.0,3.0,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
208213,2024-08-22,Carried Forward,,,,208213.0,20240822.0,,,,,MM,20240701,20250630,MAIN STORE MAIN STORE,HR390 - Movement per Store - 202407 - 202506.pdf
