supplier,supplier_name,grn_no,date,supp_own_ref,voucher,cheque_no,document_type,store_no,item_no,uom_code,quantity,nett_grn_amt,description,return_qty,inv_no,fin_period,order_no,sheet_name,source_file,file_type,inv_no_normalized,voucher_normalized
400121,STILFONTEIN SPARES,29232,2023-06-28,85445,INVI006440,36384,N,DIRECT,S000018016,EACH,1.0,1910.0,SERVICE,0,1017866,202306,1022528,HR995grn,HR995grn.xlsx,xlsx,1017866,INVI006440
400121,STILFONTEIN SPARES,30087,2023-11-30,86303,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,1970.0,SERVICE,0,1018724,202311,1023568,HR995grn,HR995grn.xlsx,xlsx,1018724,INVI006812
400121,STILFONTEIN SPARES,30088,2023-11-30,86300,INVI006812,40001,N,DIRECT,B000001148,EACH,1.0,200.0,BRAKES REPAIR,0,1018725,202311,1023582,HR995grn,HR995grn.xlsx,xlsx,1018725,INVI006812
400121,STILFONTEIN SPARES,30089,2023-11-30,86184,INVI006812,40001,N,DIRECT,123462,EACH,1.0,4510.0,SERVICE,0,1018726,202311,1023314,HR995grn,HR995grn.xlsx,xlsx,1018726,INVI006812
400121,STILFONTEIN SPARES,30090,2023-11-30,86195,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,1940.0,SERVICE,0,1018727,202311,1022743,HR995grn,HR995grn.xlsx,xlsx,1018727,INVI006812
400121,STILFONTEIN SPARES,30091,2023-11-30,86196,INVI006812,40001,N,DIRECT,123462,EACH,1.0,1650.0,SERVICE,0,1018728,202311,1023421,HR995grn,HR995grn.xlsx,xlsx,1018728,INVI006812
400121,STILFONTEIN SPARES,30092,2023-11-30,86197,INVI006812,40001,N,DIRECT,123462,EACH,1.0,2490.0,SERVICE,0,1018729,202311,1023419,HR995grn,HR995grn.xlsx,xlsx,1018729,INVI006812
400121,STILFONTEIN SPARES,30093,2023-11-30,86315,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,2000.0,SERVICE,0,1018730,202311,1023615,HR995grn,HR995grn.xlsx,xlsx,1018730,INVI006812
400121,STILFONTEIN SPARES,30094,2023-11-30,86316,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,1850.0,SERVICE,0,1018731,202311,1023613,HR995grn,HR995grn.xlsx,xlsx,1018731,INVI006812
400121,STILFONTEIN SPARES,30095,2023-11-30,86310,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,1890.0,SERVICE,0,1018732,202311,1023611,HR995grn,HR995grn.xlsx,xlsx,1018732,INVI006812
400121,STILFONTEIN SPARES,30096,2023-11-30,86312,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,1950.0,SERVICE,0,1018733,202311,1023616,HR995grn,HR995grn.xlsx,xlsx,1018733,INVI006812
400121,STILFONTEIN SPARES,30097,2023-11-30,86309,INVI006812,40001,N,DIRECT,S000018016,EACH,1.0,1960.0,SERVICE,0,1018734,202311,1023618,HR995grn,HR995grn.xlsx,xlsx,1018734,INVI006812
400121,STILFONTEIN SPARES,30206,2023-12-12,86414,INVI006931,40727,N,DIRECT,169221,EACH,1.0,1740.0,REPAIRS,0,1018842,202312,1023759,HR995grn,HR995grn.xlsx,xlsx,1018842,INVI006931
400121,STILFONTEIN SPARES,30207,2023-12-12,86415,INVI006931,40727,N,DIRECT,S000018016,EACH,1.0,7960.0,SERVICE,0,1018843,202312,1023804,HR995grn,HR995grn.xlsx,xlsx,1018843,INVI006931
400121,STILFONTEIN SPARES,30208,2023-12-12,86416,INVI006931,40727,N,DIRECT,169221,EACH,1.0,1915.0,REPAIRS,0,1018844,202312,1023755,HR995grn,HR995grn.xlsx,xlsx,1018844,INVI006931
400121,STILFONTEIN SPARES,30209,2023-12-12,86417,INVI006931,40727,N,DIRECT,169221,EACH,1.0,1990.0,REPAIRS,0,1018845,202312,1023754,HR995grn,HR995grn.xlsx,xlsx,1018845,INVI006931
400121,STILFONTEIN SPARES,30210,2023-12-12,86418,INVI006931,40727,N,DIRECT,B000001148,EACH,1.0,1880.0,BRAKES REPAIR,0,1018846,202312,1023805,HR995grn,HR995grn.xlsx,xlsx,1018846,INVI006931
400121,STILFONTEIN SPARES,30211,2023-12-12,86419,INVI006931,40727,N,DIRECT,S000018016,EACH,1.0,1990.0,SERVICE,0,1018847,202312,1023807,HR995grn,HR995grn.xlsx,xlsx,1018847,INVI006931
400121,STILFONTEIN SPARES,30212,2023-12-12,86420,INVI006931,40727,N,DIRECT,S000018016,EACH,1.0,1950.0,SERVICE,0,1018848,202312,1023808,HR995grn,HR995grn.xlsx,xlsx,1018848,INVI006931
400121,STILFONTEIN SPARES,30213,2023-12-12,86421,INVI006931,40727,N,DIRECT,S000018016,EACH,1.0,1900.0,SERVICE,0,1018849,202312,1023806,HR995grn,HR995grn.xlsx,xlsx,1018849,INVI006931
400121,STILFONTEIN SPARES,30215,2023-12-12,86423,INVI006931,40727,N,DIRECT,S000018016,EACH,1.0,1670.0,SERVICE,0,1018850,202312,1023803,HR995grn,HR995grn.xlsx,xlsx,1018850,INVI006931
400121,STILFONTEIN SPARES,30216,2023-12-12,86424,INVI006931,40727,N,DIRECT,S000018016,EACH,1.0,140.0,SERVICE,0,1018851,202312,1023802,HR995grn,HR995grn.xlsx,xlsx,1018851,INVI006931
400121,STILFONTEIN SPARES,30242,2023-12-12,86377,INVI006873,40253,N,DIRECT,S000018016,EACH,1.0,1800.0,SERVICE,0,1018872,202312,1023845,HR995grn,HR995grn.xlsx,xlsx,1018872,INVI006873
400121,STILFONTEIN SPARES,30834,2024-02-22,01W01024445,INVI007084,42101,N,DIRECT,169221,EACH,1.0,1950.0,REPAIRS,0,1019424,202402,1024445,HR995grn,HR995grn.xlsx,xlsx,1019424,INVI007084
400121,STILFONTEIN SPARES,30876,2024-03-12,86915,INVI007114,42076,N,DIRECT,169221,EACH,1.0,2000.0,REPAIRS,0,1019482,202403,1024670,HR995grn,HR995grn.xlsx,xlsx,1019482,INVI007114
400121,STILFONTEIN SPARES,30877,2024-03-12,86910,INVI007114,42076,N,DIRECT,169221,EACH,1.0,1910.0,REPAIRS,0,1019483,202403,1024671,HR995grn,HR995grn.xlsx,xlsx,1019483,INVI007114
400121,STILFONTEIN SPARES,30878,2024-03-12,86930,INVI007114,42076,N,DIRECT,169221,EACH,1.0,1800.0,REPAIRS,0,1019484,202403,1024669,HR995grn,HR995grn.xlsx,xlsx,1019484,INVI007114
400121,STILFONTEIN SPARES,30879,2024-03-12,86931,INVI007114,42076,N,DIRECT,S000018016,EACH,1.0,1920.0,SERVICE,0,1019485,202403,1024660,HR995grn,HR995grn.xlsx,xlsx,1019485,INVI007114
400121,STILFONTEIN SPARES,30956,2024-03-28,87020,INVI007135,42606,N,DIRECT,169221,EACH,1.0,2000.0,REPAIRS,0,1019562,202403,1024762,HR995grn,HR995grn.xlsx,xlsx,1019562,INVI007135
400121,STILFONTEIN SPARES,30957,2024-03-28,87019,INVI007135,42606,N,DIRECT,169221,EACH,1.0,1940.0,REPAIRS,0,1019563,202403,1024763,HR995grn,HR995grn.xlsx,xlsx,1019563,INVI007135
400121,STILFONTEIN SPARES,30958,2024-03-28,87016,INVI007135,42606,N,DIRECT,169221,EACH,1.0,2000.0,REPAIRS,0,1019564,202403,1024764,HR995grn,HR995grn.xlsx,xlsx,1019564,INVI007135
400121,STILFONTEIN SPARES,30959,2024-03-28,87017,INVI007135,42606,N,DIRECT,169221,EACH,1.0,1970.0,REPAIRS,0,1019565,202403,1024769,HR995grn,HR995grn.xlsx,xlsx,1019565,INVI007135
400121,STILFONTEIN SPARES,30960,2024-03-28,87018,INVI007135,42606,N,DIRECT,169221,EACH,1.0,1900.0,REPAIRS,0,1019566,202403,1024770,HR995grn,HR995grn.xlsx,xlsx,1019566,INVI007135
400121,STILFONTEIN SPARES,31040,2024-04-24,87173,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,3200.0,SERVICE,0,1019642,202404,1024837,HR995grn,HR995grn.xlsx,xlsx,1019642,INVI007286
400121,STILFONTEIN SPARES,31041,2024-04-24,87174,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,1980.0,SERVICE,0,1019643,202404,1024835,HR995grn,HR995grn.xlsx,xlsx,1019643,INVI007286
400121,STILFONTEIN SPARES,31042,2024-04-24,87128,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,2000.0,SERVICE,0,1019644,202404,1024747,HR995grn,HR995grn.xlsx,xlsx,1019644,INVI007286
400121,STILFONTEIN SPARES,31045,2024-04-24,87127,INVI007286,44060,N,DIRECT,S000007810,EACH,1.0,1200.0,STARTER,0,1019647,202404,1024748,HR995grn,HR995grn.xlsx,xlsx,1019647,INVI007286
400121,STILFONTEIN SPARES,31046,2024-04-24,87135,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,2590.0,SERVICE,0,1019652,202404,1024323,HR995grn,HR995grn.xlsx,xlsx,1019652,INVI007286
400121,STILFONTEIN SPARES,31047,2024-04-24,87129,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,1130.0,SERVICE,0,1019653,202404,1024324,HR995grn,HR995grn.xlsx,xlsx,1019653,INVI007286
400121,STILFONTEIN SPARES,31048,2024-04-24,87134,INVI007286,44060,N,DIRECT,B000001148,EACH,1.0,200.0,BRAKES REPAIR,0,1019654,202404,1023777,HR995grn,HR995grn.xlsx,xlsx,1019654,INVI007286
400121,STILFONTEIN SPARES,31049,2024-04-24,87133,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,1960.0,SERVICE,0,1019655,202404,1023778,HR995grn,HR995grn.xlsx,xlsx,1019655,INVI007286
400121,STILFONTEIN SPARES,31051,2024-04-24,87132,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,500.0,SERVICE,0,1019657,202404,1023779,HR995grn,HR995grn.xlsx,xlsx,1019657,INVI007286
400121,STILFONTEIN SPARES,31052,2024-04-24,87131,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,1840.0,SERVICE,0,1019658,202404,1023480,HR995grn,HR995grn.xlsx,xlsx,1019658,INVI007286
400121,STILFONTEIN SPARES,31053,2024-04-24,87130,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,870.0,SERVICE,0,1019661,202404,1023780,HR995grn,HR995grn.xlsx,xlsx,1019661,INVI007286
400121,STILFONTEIN SPARES,31173,2024-05-14,87183,INVI007286,44060,N,DIRECT,S000018016,EACH,1.0,1860.0,SERVICE,0,1019783,202405,1024865,HR995grn,HR995grn.xlsx,xlsx,1019783,INVI007286
400121,STILFONTEIN SPARES,31174,2024-05-14,87181,INVI007286,44060,N,DIRECT,B000001148,EACH,1.0,1880.0,BRAKES REPAIR,0,1019784,202405,1024800,HR995grn,HR995grn.xlsx,xlsx,1019784,INVI007286
400121,STILFONTEIN SPARES,31175,2024-05-14,87180,INVI007286,44060,N,DIRECT,169221,EACH,1.0,1650.0,REPAIRS,0,1019785,202405,1024765,HR995grn,HR995grn.xlsx,xlsx,1019785,INVI007286
400121,STILFONTEIN SPARES,31364,2024-06-13,87491,INVI007305,44061,N,DIRECT,S000018016,EACH,1.0,2900.0,SERVICE,0,1019963,202406,1024926,HR995grn,HR995grn.xlsx,xlsx,1019963,INVI007305
400121,STILFONTEIN SPARES,31365,2024-06-13,87490,INVI007305,44061,N,DIRECT,S000018016,EACH,1.0,3200.0,SERVICE,0,1019964,202406,1024927,HR995grn,HR995grn.xlsx,xlsx,1019964,INVI007305
400121,STILFONTEIN SPARES,31366,2024-06-13,87492,INVI007305,44061,N,DIRECT,S000018016,EACH,1.0,1960.0,SERVICE,0,1019965,202406,1024917,HR995grn,HR995grn.xlsx,xlsx,1019965,INVI007305
400121,STILFONTEIN SPARES,32088,2024-11-13,88392,INVI007677,48065,N,DIRECT,S000018016,EACH,1.0,1850.0,SERVICE,0,1020669,202411,1025857,HR995grn,HR995grn.xlsx,xlsx,1020669,INVI007677
400121,STILFONTEIN SPARES,32089,2024-11-13,88391,INVI007677,48065,N,DIRECT,S000018016,EACH,1.0,1500.0,SERVICE,0,1020670,202411,1025856,HR995grn,HR995grn.xlsx,xlsx,1020670,INVI007677
400121,STILFONTEIN SPARES,32090,2024-11-13,88395,INVI007677,48065,N,DIRECT,S000018016,EACH,1.0,650.0,SERVICE,0,1020671,202411,1025855,HR995grn,HR995grn.xlsx,xlsx,1020671,INVI007677
400121,STILFONTEIN SPARES,32091,2024-11-13,88390,INVI007677,48065,N,DIRECT,S000018016,EACH,1.0,1000.0,SERVICE,0,1020672,202411,1025854,HR995grn,HR995grn.xlsx,xlsx,1020672,INVI007677
400121,STILFONTEIN SPARES,32241,2024-12-10,88743,INVI007757,49197,N,DIRECT,H000007785,EACH,2.0,1000.0,HANDCLEANER REINOL 10 L,0,1020827,202412,1025967,HR995grn,HR995grn.xlsx,xlsx,1020827,INVI007757
400121,STILFONTEIN SPARES,32241,2024-12-10,88743,INVI007757,49197,N,DIRECT,S000018016,EACH,3.0,800.0,SERVICE,0,1020827,202412,1025967,HR995grn,HR995grn.xlsx,xlsx,1020827,INVI007757
400121,STILFONTEIN SPARES,33271,2025-06-11,89892,INVI008201,55087,N,DIRECT,S000018016,EACH,1.0,1970.0,SERVICE,0,1021832,202506,1027696,HR995grn,HR995grn.xlsx,xlsx,1021832,INVI008201
400121,STILFONTEIN SPARES,33272,2025-06-11,89891,INVI008201,55087,N,DIRECT,S000018016,EACH,1.0,1920.0,SERVICE,0,1021833,202506,1027697,HR995grn,HR995grn.xlsx,xlsx,1021833,INVI008201
400121,STILFONTEIN SPARES,33301,2025-06-12,89538,INVI008201,55087,N,DIRECT,169221,EACH,1.0,2000.0,REPAIRS,0,1021863,202506,1027125,HR995grn,HR995grn.xlsx,xlsx,1021863,INVI008201
400121,STILFONTEIN SPARES,33305,2025-06-12,89540,INVI008201,55087,N,DIRECT,169221,EACH,1.0,2000.0,REPAIRS,0,1021867,202506,1027126,HR995grn,HR995grn.xlsx,xlsx,1021867,INVI008201
400121,STILFONTEIN SPARES,33306,2025-06-12,89541,INVI008201,55087,N,DIRECT,169221,EACH,1.0,1900.0,REPAIRS,0,1021868,202506,1027123,HR995grn,HR995grn.xlsx,xlsx,1021868,INVI008201
400121,STILFONTEIN SPARES,33307,2025-06-12,89543,INVI008201,55087,N,DIRECT,S000018016,EACH,1.0,1800.0,SERVICE,0,1021869,202506,1027127,HR995grn,HR995grn.xlsx,xlsx,1021869,INVI008201
400121,STILFONTEIN SPARES,33695,2025-07-16,90113,INVI008380,56227,N,DIRECT,F000005002,EACH,1.0,1550.0,FAN BELTS,0,1022288,202506,1028085,HR995grn,HR995grn.xlsx,xlsx,1022288,INVI008380
400203,FIRE RAIDERS (PTY) LTD,31943,2024-10-15,31648,INVI007594,47439,N,DIRECT,S000018016,EACH,1.0,215021.82,SERVICE,0,1020537,202410,1025963,HR995grn,HR995grn.xlsx,xlsx,1020537,INVI007594
400203,FIRE RAIDERS (PTY) LTD,31944,2024-10-15,31649,INVI007594,47439,N,DIRECT,S000018016,EACH,1.0,514432.38,SERVICE,0,1020538,202410,1025964,HR995grn,HR995grn.xlsx,xlsx,1020538,INVI007594
400203,FIRE RAIDERS (PTY) LTD,31992,2024-10-23,INA31785,INVI007620,47931,N,DIRECT,S000018016,EACH,1.0,807593.07,SERVICE,0,1020586,202410,1026093,HR995grn,HR995grn.xlsx,xlsx,1020586,INVI007620
400203,FIRE RAIDERS (PTY) LTD,32098,2024-11-13,QUB70287,INVI007682,48066,N,DIRECT,S000018016,EACH,1.0,1421117.79,SERVICE,0,1020679,202411,1026220,HR995grn,HR995grn.xlsx,xlsx,1020679,INVI007682
400203,FIRE RAIDERS (PTY) LTD,32394,2025-01-08,INA31845,INVI007831,49692,N,DIRECT,S000018016,EACH,1.0,19738.68,SERVICE,0,1020985,202501,1026545,HR995grn,HR995grn.xlsx,xlsx,1020985,INVI007831
400203,FIRE RAIDERS (PTY) LTD,32395,2025-01-08,INA31846,INVI007831,49692,N,DIRECT,S000018016,EACH,1.0,108451.14,SERVICE,0,1020986,202501,1026546,HR995grn,HR995grn.xlsx,xlsx,1020986,INVI007831
400203,FIRE RAIDERS (PTY) LTD,32752,2025-03-11,INA31883,INVI007978,51652,N,DIRECT,S000018016,EACH,1.0,38006.81,SERVICE,0,1021325,202503,1026911,HR995grn,HR995grn.xlsx,xlsx,1021325,INVI007978
400203,FIRE RAIDERS (PTY) LTD,32825,2025-03-25,QUB70316,INVI008013,52714,N,DIRECT,S000018016,EACH,1.0,38006.81,SERVICE,0,1021397,202503,1027146,HR995grn,HR995grn.xlsx,xlsx,1021397,INVI008013
400203,FIRE RAIDERS (PTY) LTD,32894,2025-04-09,INA31903,INVI008013,52714,N,DIRECT,S000018016,EACH,1.0,23228.83,SERVICE,0,1021465,202504,1027202,HR995grn,HR995grn.xlsx,xlsx,1021465,INVI008013
400203,FIRE RAIDERS (PTY) LTD,33312,2025-06-12,INA31921,INVI008219,55426,N,DIRECT,SUPPLY & D,EACH,1.0,2545444.06,supply and delivery,0,1021876,202506,1027715,HR995grn,HR995grn.xlsx,xlsx,1021876,INVI008219
400203,FIRE RAIDERS (PTY) LTD,33493,2025-07-01,INA31957,INVI008317,55301,N,DIRECT,S000018016,EACH,1.0,190745.91,SERVICE,0,1022064,202506,1027891,HR995grn,HR995grn.xlsx,xlsx,1022064,INVI008317
400239,CARPET WORX,28824,2023-05-24,052350,INVI006289,35715,N,DIRECT,216641,EACH,1.0,28548.89,SUPPLY & INSTALL,0,1017454,202305,1021923,HR995grn,HR995grn.xlsx,xlsx,1017454,INVI006289
400239,CARPET WORX,29270,2023-07-03,062383,INVI006453,36686,N,DIRECT,123428,EACH,1.0,29739.21,SUPPLY,0,1017905,202306,1022613,HR995grn,HR995grn.xlsx,xlsx,1017905,INVI006453
400239,CARPET WORX,29272,2023-07-03,062382,INVI006453,36686,N,DIRECT,123428,EACH,1.0,23935.0,SUPPLY,0,1017906,202306,1022617,HR995grn,HR995grn.xlsx,xlsx,1017906,INVI006453
400239,CARPET WORX,30351,2023-12-19,122352,INVI006911,40254,N,DIRECT,216641,EACH,1.0,26152.78,SUPPLY & INSTALL,0,1018979,202312,1023853,HR995grn,HR995grn.xlsx,xlsx,1018979,INVI006911
400239,CARPET WORX,30677,2024-02-06,022402,INVI007046,42644,N,DIRECT,161084,EACH,56.0,25500.0,REMOVE,0,1019272,202402,1024410,HR995grn,HR995grn.xlsx,xlsx,1019272,INVI007046
400239,CARPET WORX,30678,2024-02-06,012401,INVI007046,42644,N,DIRECT,123428,EACH,1.0,29464.43,SUPPLY,0,1019273,202402,1024212,HR995grn,HR995grn.xlsx,xlsx,1019273,INVI007046
400239,CARPET WORX,31260,2024-05-31,052463,INVI007261,43895,N,DIRECT,123428,EACH,1.0,29885.0,SUPPLY,0,1019862,202405,1025106,HR995grn,HR995grn.xlsx,xlsx,1019862,INVI007261
400239,CARPET WORX,32782,2025-03-14,032521,INVI007993,51924,N,DIRECT,161084,EACH,1.0,22004.1,REMOVE,0,1021355,202503,1027111,HR995grn,HR995grn.xlsx,xlsx,1021355,INVI007993
400239,CARPET WORX,33253,2025-06-10,INV062514,INVI008231,55099,N,DIRECT,TOTALREPS,EACH,1.0,420029.97,repair council property,0,1021898,202506,1027580,HR995grn,HR995grn.xlsx,xlsx,1021898,INVI008231
400239,CARPET WORX,33260,2025-06-11,062518,INVI008195,54654,N,DIRECT,SUPPLY,EACH,1.0,11592.0,supply and delivery,0,1021822,202506,1027772,HR995grn,HR995grn.xlsx,xlsx,1021822,INVI008195
400243,TSEKGO PROJECTS CONSTRUCTION CC,26432,2022-08-25,TPE08/031,INVI005314,28700,N,DIRECT,224688,EACH,1.0,44557.9,REPAIR AND MAINTENANCE,0,1015080,202208,1019531,HR995grn,HR995grn.xlsx,xlsx,1015080,INVI005314
400243,TSEKGO PROJECTS CONSTRUCTION CC,26433,2022-08-25,TPE08/041,INVI005314,28700,N,DIRECT,224688,EACH,1.0,53320.9,REPAIR AND MAINTENANCE,0,1015081,202208,1019530,HR995grn,HR995grn.xlsx,xlsx,1015081,INVI005314
400243,TSEKGO PROJECTS CONSTRUCTION CC,26474,2022-09-02,TP08/091,INVI005336,29211,N,DIRECT,160142,EACH,1.0,13800.0,installation,0,1015121,202209,1019583,HR995grn,HR995grn.xlsx,xlsx,1015121,INVI005336
400243,TSEKGO PROJECTS CONSTRUCTION CC,26474,2022-09-02,TP08/091,INVI005336,29211,N,DIRECT,170552,EACH,2.0,5750.0,hire,0,1015121,202209,1019583,HR995grn,HR995grn.xlsx,xlsx,1015121,INVI005336
400243,TSEKGO PROJECTS CONSTRUCTION CC,26474,2022-09-02,TP08/091,INVI005336,29211,N,DIRECT,221401,EACH,2.0,36777.0,install 310m pvc cable,0,1015121,202209,1019583,HR995grn,HR995grn.xlsx,xlsx,1015121,INVI005336
400243,TSEKGO PROJECTS CONSTRUCTION CC,26474,2022-09-02,TP08/091,INVI005336,29211,N,DIRECT,276906,EACH,2.0,31050.0,instal 80m v.v ian cable han t,0,1015121,202209,1019583,HR995grn,HR995grn.xlsx,xlsx,1015121,INVI005336
400243,TSEKGO PROJECTS CONSTRUCTION CC,26687,2022-09-29,TPEA0094,INVI005435,29406,N,DIRECT,224688,EACH,1.0,74750.0,REPAIR AND MAINTENANCE,0,1015327,202209,1019886,HR995grn,HR995grn.xlsx,xlsx,1015327,INVI005435
400243,TSEKGO PROJECTS CONSTRUCTION CC,26839,2022-10-14,OCT100,INVI005491,29950,N,DIRECT,224688,EACH,1.0,51508.5,REPAIR AND MAINTENANCE,0,1015473,202210,1020084,HR995grn,HR995grn.xlsx,xlsx,1015473,INVI005491
400243,TSEKGO PROJECTS CONSTRUCTION CC,26840,2022-10-14,OCT101,INVI005491,29950,N,DIRECT,224688,EACH,1.0,49475.5,REPAIR AND MAINTENANCE,0,1015474,202210,1020083,HR995grn,HR995grn.xlsx,xlsx,1015474,INVI005491
400243,TSEKGO PROJECTS CONSTRUCTION CC,26841,2022-10-14,OCT102,INVI005491,29950,N,DIRECT,224688,EACH,1.0,16445.0,REPAIR AND MAINTENANCE,0,1015475,202210,1020075,HR995grn,HR995grn.xlsx,xlsx,1015475,INVI005491
400243,TSEKGO PROJECTS CONSTRUCTION CC,27031,2022-11-04,NOV2,INVI005581,30636,N,DIRECT,224688,EACH,1.0,45793.0,REPAIR AND MAINTENANCE,0,1015661,202210,1020331,HR995grn,HR995grn.xlsx,xlsx,1015661,INVI005581
400243,TSEKGO PROJECTS CONSTRUCTION CC,27368,2022-12-01,001ETX,INVI005704,31269,N,DIRECT,268547,EACH,2.0,5750.0,TRENCH STEEL MESH,0,1015987,202212,1020744,HR995grn,HR995grn.xlsx,xlsx,1015987,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27368,2022-12-01,001ETX,INVI005704,31269,N,DIRECT,C000002004,EACH,1.0,1380.0,CABLE,0,1015987,202212,1020744,HR995grn,HR995grn.xlsx,xlsx,1015987,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27368,2022-12-01,001ETX,INVI005704,31269,N,DIRECT,C290585,EACH,2.0,4830.0,CABLE JOINT,0,1015987,202212,1020744,HR995grn,HR995grn.xlsx,xlsx,1015987,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27369,2022-12-01,002ETX,INVI005704,31269,N,DIRECT,J274940,EACH,2.0,16560.0,JOINT BOX 4 WAY,0,1015988,202212,1020739,HR995grn,HR995grn.xlsx,xlsx,1015988,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27370,2022-12-01,003ETX,INVI005704,31269,N,DIRECT,T190135,EACH,1.0,2415.0,TERMINATION,0,1015989,202212,1020738,HR995grn,HR995grn.xlsx,xlsx,1015989,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27371,2022-12-01,004ETX,INVI005704,31269,N,DIRECT,269474,EACH,3.0,8625.0,WATER,0,1015990,202212,1020737,HR995grn,HR995grn.xlsx,xlsx,1015990,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27371,2022-12-01,004ETX,INVI005704,31269,N,DIRECT,T190135,EACH,2.0,3220.0,TERMINATION,0,1015990,202212,1020737,HR995grn,HR995grn.xlsx,xlsx,1015990,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27372,2022-12-01,005ETX,INVI005704,31269,N,DIRECT,139129,EACH,2.0,5750.0,STEEL,0,1015991,202212,1020741,HR995grn,HR995grn.xlsx,xlsx,1015991,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27372,2022-12-01,005ETX,INVI005704,31269,N,DIRECT,K194517,EACH,1.0,5750.0,KIOSK CHANGED,0,1015991,202212,1020741,HR995grn,HR995grn.xlsx,xlsx,1015991,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27373,2022-12-01,006ETX,INVI005704,31269,N,DIRECT,123428,EACH,1.0,13800.0,SUPPLY,0,1015992,202212,1020740,HR995grn,HR995grn.xlsx,xlsx,1015992,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27373,2022-12-01,006ETX,INVI005704,31269,N,DIRECT,161487,EACH,1.0,6900.0,INSTALLATION,0,1015992,202212,1020740,HR995grn,HR995grn.xlsx,xlsx,1015992,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27374,2022-12-01,007ETX,INVI005704,31269,N,DIRECT,207482,EACH,2.0,5464.8,REMOVAL,0,1015993,202212,1020742,HR995grn,HR995grn.xlsx,xlsx,1015993,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27374,2022-12-01,007ETX,INVI005704,31269,N,DIRECT,C290585,EACH,2.0,8050.0,CABLE JOINT,0,1015993,202212,1020742,HR995grn,HR995grn.xlsx,xlsx,1015993,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27381,2022-12-01,011ETX,INVI005704,31269,N,DIRECT,224688,EACH,1.0,88412.0,REPAIR AND MAINTENANCE,0,1015994,202212,1020750,HR995grn,HR995grn.xlsx,xlsx,1015994,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27382,2022-12-01,012ETX,INVI005704,31269,N,DIRECT,224688,EACH,1.0,91091.5,REPAIR AND MAINTENANCE,0,1015995,202212,1020747,HR995grn,HR995grn.xlsx,xlsx,1015995,INVI005704
400243,TSEKGO PROJECTS CONSTRUCTION CC,27719,2023-01-13,JANL01,INVI005870,32233,N,DIRECT,224688,EACH,1.0,10925.0,REPAIR AND MAINTENANCE,0,1016340,202301,1021129,HR995grn,HR995grn.xlsx,xlsx,1016340,INVI005870
400243,TSEKGO PROJECTS CONSTRUCTION CC,27720,2023-01-13,JANL02,INVI005870,32233,N,DIRECT,224688,EACH,4.0,16100.0,REPAIR AND MAINTENANCE,0,1016341,202301,1021127,HR995grn,HR995grn.xlsx,xlsx,1016341,INVI005870
400243,TSEKGO PROJECTS CONSTRUCTION CC,27721,2023-01-13,JANL03,INVI005870,32233,N,DIRECT,224688,EACH,1.0,5635.0,REPAIR AND MAINTENANCE,0,1016342,202301,1021126,HR995grn,HR995grn.xlsx,xlsx,1016342,INVI005870
400243,TSEKGO PROJECTS CONSTRUCTION CC,27722,2023-01-13,JANL04,INVI005870,32233,N,DIRECT,224688,EACH,1.0,3680.0,REPAIR AND MAINTENANCE,0,1016343,202301,1021131,HR995grn,HR995grn.xlsx,xlsx,1016343,INVI005870
400243,TSEKGO PROJECTS CONSTRUCTION CC,27723,2023-01-13,JANL05,INVI005870,32233,N,DIRECT,224688,EACH,1.0,4715.0,REPAIR AND MAINTENANCE,0,1016344,202301,1021132,HR995grn,HR995grn.xlsx,xlsx,1016344,INVI005870
